event_id,match_id,tournament_id,event_type,minute_regulation,minute_stoppage,match_period,team_id,player_id,family_name,given_name
5854,M-1978-15,WC-1978,substitution,62.0,0.0,second half,T-56,P-49357,Sotil,Hugo
5855,M-1978-15,WC-1978,substitution,68.0,0.0,second half,T-48,P-16991,Neeskens,Johan
5856,M-1978-15,WC-1978,substitution,68.0,0.0,second half,T-48,P-48111,Nanninga,Dick
5857,M-1978-16,WC-1978,substitution,56.0,0.0,second half,T-64,P-98422,Buchan,Martin
5858,M-1978-16,WC-1978,substitution,56.0,0.0,second half,T-64,P-23439,Forsyth,Tom
5859,M-1978-16,WC-1978,substitution,74.0,0.0,second half,T-64,P-68584,Dalglish,Kenny
5860,M-1978-16,WC-1978,substitution,74.0,0.0,second half,T-64,P-57585,Harper,Joe
5861,M-1978-16,WC-1978,substitution,84.0,0.0,second half,T-38,P-14915,Faraki,Hossein
5862,M-1978-16,WC-1978,substitution,84.0,0.0,second half,T-38,P-36867,Roshan,Hassan
5863,M-1978-16,WC-1978,substitution,89.0,0.0,second half,T-38,P-76170,Danaeifard,Iraj
5864,M-1978-16,WC-1978,substitution,89.0,0.0,second half,T-38,P-36227,Nayebagha,Hassan
5865,M-1978-17,WC-1978,substitution,46.0,0.0,second half,T-30,P-50374,Papi,Claude
5866,M-1978-17,WC-1978,substitution,46.0,0.0,second half,T-36,P-15153,Nagy,László
5867,M-1978-17,WC-1978,substitution,46.0,0.0,second half,T-30,P-08939,Platini,Michel
5868,M-1978-17,WC-1978,substitution,46.0,0.0,second half,T-36,P-17566,Csapó,Károly
5869,M-1978-17,WC-1978,substitution,75.0,0.0,second half,T-30,P-99991,Rocheteau,Dominique
5870,M-1978-17,WC-1978,substitution,75.0,0.0,second half,T-30,P-74565,Six,Didier
5871,M-1978-18,WC-1978,substitution,46.0,0.0,second half,T-46,P-25743,Cárdenas,Javier
5872,M-1978-18,WC-1978,substitution,46.0,0.0,second half,T-46,P-55869,Mendizábal,Guillermo
5873,M-1978-18,WC-1978,substitution,76.0,0.0,second half,T-57,P-18317,Iwan,Andrzej
5874,M-1978-18,WC-1978,substitution,76.0,0.0,second half,T-57,P-67962,Lubański,Włodzimierz
5875,M-1978-18,WC-1978,substitution,84.0,0.0,second half,T-57,P-32819,Rudy,Wojciech
5876,M-1978-18,WC-1978,substitution,84.0,0.0,second half,T-57,P-56499,Maculewicz,Henryk
5877,M-1978-19,WC-1978,substitution,82.0,0.0,second half,T-79,P-47488,Akid,Mohamed
5878,M-1978-19,WC-1978,substitution,82.0,0.0,second half,T-79,P-25130,Ben Aziza,Abderraouf
5879,M-1978-20,WC-1978,substitution,6.0,0.0,first half,T-41,P-83005,Bellugi,Mauro
5880,M-1978-20,WC-1978,substitution,6.0,0.0,first half,T-41,P-05902,Cuccureddu,Antonello
5881,M-1978-20,WC-1978,substitution,72.0,0.0,second half,T-03,P-34830,Ortiz,Oscar
5882,M-1978-20,WC-1978,substitution,72.0,0.0,second half,T-03,P-04739,Houseman,René
5883,M-1978-20,WC-1978,substitution,73.0,0.0,second half,T-41,P-88467,Antognoni,Giancarlo
5884,M-1978-20,WC-1978,substitution,73.0,0.0,second half,T-41,P-17293,Zaccarelli,Renato
5885,M-1978-21,WC-1978,substitution,61.0,0.0,second half,T-05,P-68078,Hickersberger,Josef
5886,M-1978-21,WC-1978,substitution,61.0,0.0,second half,T-05,P-05699,Weber,Heribert
5887,M-1978-21,WC-1978,substitution,71.0,0.0,second half,T-09,P-22554,Cerezo,Toninho
5888,M-1978-21,WC-1978,substitution,71.0,0.0,second half,T-09,P-53581,Chicão,not applicable
5889,M-1978-21,WC-1978,substitution,84.0,0.0,second half,T-09,P-23407,Mendonça,Jorge
5890,M-1978-21,WC-1978,substitution,84.0,0.0,second half,T-05,P-15636,Krieger,Eduard
5891,M-1978-21,WC-1978,substitution,84.0,0.0,second half,T-09,P-37483,Zico,not applicable
5892,M-1978-21,WC-1978,substitution,84.0,0.0,second half,T-05,P-73149,Happich,Günther
5893,M-1978-22,WC-1978,substitution,45.0,0.0,first half,T-73,P-40419,Olmo,Antonio
5894,M-1978-22,WC-1978,substitution,45.0,0.0,first half,T-73,P-58423,Pirri,not applicable
5895,M-1978-22,WC-1978,substitution,60.0,0.0,second half,T-74,P-39318,Edström,Ralf
5896,M-1978-22,WC-1978,substitution,60.0,0.0,second half,T-74,P-03989,Wendt,Benny
5897,M-1978-22,WC-1978,substitution,67.0,0.0,second half,T-74,P-61240,Sjöberg,Thomas
5898,M-1978-22,WC-1978,substitution,67.0,0.0,second half,T-74,P-69553,Linderoth,Anders
5899,M-1978-23,WC-1978,substitution,51.0,0.0,second half,T-38,P-14915,Faraki,Hossein
